run_id,account_id,tier,timeframe,market,venue,leverage,starting_equity,ending_equity,fee_bps_per_side,adverse_fill_bps_per_side,funding_included,equity_time,equity
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-06-19T18:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-06-20T00:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-06-20T06:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-06-20T12:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-06-20T18:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-06-21T00:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-06-21T06:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-06-21T12:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-06-21T18:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-06-22T00:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-06-22T06:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-06-22T12:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-06-22T18:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-06-23T00:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-06-23T06:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-06-23T12:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-06-23T18:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-06-24T00:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-06-24T06:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-06-24T12:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-06-24T18:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-06-25T00:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-06-25T06:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-06-25T12:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-06-25T18:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-06-26T00:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-06-26T06:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-06-26T12:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-06-26T18:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-06-27T00:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-06-27T06:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-06-27T12:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-06-27T18:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-06-28T00:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-06-28T06:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-06-28T12:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-06-28T18:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-06-29T00:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-06-29T06:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-06-29T12:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-06-29T18:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-06-30T00:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-06-30T06:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-06-30T12:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-06-30T18:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-07-01T00:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-07-01T06:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-07-01T12:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-07-01T18:00:00+00:00,58782.229093528855
d85ad7e2888f47b79e6eead8595df555,29320e750c3ee71b4fa8c31fcd49eec3,sixh,6h,futures,aster,1,10000,145842.2427386872,4,20,0,2022-07-02T00:00:00+00:00,58782.229093528855
